sid,dat,tim,open_value,low,high,close_value,volume
146,2020-05-04,12:51:00,200.2,198.76,205,203.15,9741503
178,2020-05-04,12:51:00,1308.13,1296.01,1314.99,1309.37,773054
267,2020-05-04,12:51:00,2256.38,2256.5,2326,2300.46,3257870
292,2020-05-04,12:51:00,27.6,27.39,28.42,27.7493,9352689
632,2020-05-04,12:51:00,73.72,72.13,77.9,76.33,160474
711,2020-05-04,12:51:00,417.78,414.87,428.54,425.105,4584848
971,2020-05-04,12:51:00,22.21,21.35,22.4,22.3301,515329
365,2020-05-04,12:51:00,289.17,286.33,292.1,289.98,18436233
413,2020-05-04,12:51:00,18,17.42,18.69,18.493,1074674
579,2020-05-04,12:51:00,701,698,748.8,736.77,11660348
365,2020-05-04,12:50:00,289.17,286.33,292.1,289.976,18381057
413,2020-05-04,12:50:00,18,17.42,18.69,18.49,1074126
579,2020-05-04,12:50:00,701,698,748.8,736.83,11640628
146,2020-05-04,12:50:00,200.2,198.76,205,203.23,9721901
178,2020-05-04,12:50:00,1308.13,1296.01,1314.99,1309.56,771887
267,2020-05-04,12:50:00,2256.38,2256.5,2326,2301.07,3253972
292,2020-05-04,12:50:00,27.6,27.39,28.42,27.785,9335208
632,2020-05-04,12:50:00,73.72,72.13,77.9,76.4,159786
711,2020-05-04,12:50:00,417.78,414.87,428.54,425.3,4582472
971,2020-05-04,12:50:00,22.21,21.35,22.4,22.34,514509
632,2020-05-04,12:49:00,73.72,72.13,77.9,76.5,159338
711,2020-05-04,12:49:00,417.78,414.87,428.54,425.48,4575582
971,2020-05-04,12:49:00,22.21,21.35,22.4,22.32,514206
365,2020-05-04,12:49:00,289.17,286.33,292.1,290.13,18325425
413,2020-05-04,12:49:00,18,17.42,18.69,18.485,1071489
579,2020-05-04,12:49:00,701,698,748.8,736.631,11621565
146,2020-05-04,12:49:00,200.2,198.76,205,203.29,9707220
178,2020-05-04,12:49:00,1308.13,1296.01,1314.99,1309.56,771139
267,2020-05-04,12:49:00,2256.38,2256.5,2326,2301.96,3248823
292,2020-05-04,12:49:00,27.6,27.39,28.42,27.8,9316477
146,2020-05-04,12:48:00,200.2,198.76,205,203.335,9685634
178,2020-05-04,12:48:00,1308.13,1296.01,1314.99,1309.26,769868
267,2020-05-04,12:48:00,2256.38,2256.5,2326,2300.49,3242099
292,2020-05-04,12:48:00,27.6,27.39,28.42,27.825,9273308
632,2020-05-04,12:48:00,73.72,72.13,77.9,76.44,158035
711,2020-05-04,12:48:00,417.78,414.87,428.54,425.54,4566757
971,2020-05-04,12:48:00,22.21,21.35,22.4,22.32,511006
365,2020-05-04,12:48:00,289.17,286.33,292.1,290.21,18278621
413,2020-05-04,12:48:00,18,17.42,18.69,18.5,1067628
579,2020-05-04,12:48:00,701,698,748.8,738.54,11606278
365,2020-05-04,12:47:00,289.17,286.33,292.1,290.26,18205391
413,2020-05-04,12:47:00,18,17.42,18.69,18.525,1064361
579,2020-05-04,12:47:00,701,698,748.8,738.2,11591621
146,2020-05-04,12:47:00,200.2,198.76,205,203.263,9669723
178,2020-05-04,12:47:00,1308.13,1296.01,1314.99,1309.21,769362
267,2020-05-04,12:47:00,2256.38,2256.5,2326,2302.14,3236617
292,2020-05-04,12:47:00,27.6,27.39,28.42,27.81,9240227
632,2020-05-04,12:47:00,73.72,72.13,77.9,76.5,157777
711,2020-05-04,12:47:00,417.78,414.87,428.54,425.17,4560808
971,2020-05-04,12:47:00,22.21,21.35,22.4,22.34,509228
632,2020-05-04,12:46:00,73.72,72.13,77.9,76.5,157639
711,2020-05-04,12:46:00,417.78,414.87,428.54,424.91,4552707
971,2020-05-04,12:46:00,22.21,21.35,22.4,22.31,508771
365,2020-05-04,12:46:00,289.17,286.33,292.1,290.31,18161158
413,2020-05-04,12:46:00,18,17.42,18.69,18.56,1056958
579,2020-05-04,12:46:00,701,698,748.8,739.652,11575938
146,2020-05-04,12:46:00,200.2,198.76,205,203.3,9650748
178,2020-05-04,12:46:00,1308.13,1296.01,1314.99,1308.45,768673
267,2020-05-04,12:46:00,2256.38,2256.5,2326,2302.59,3231314
292,2020-05-04,12:46:00,27.6,27.39,28.42,27.805,9224366
146,2020-05-04,12:45:00,200.2,198.76,205,203.32,9632726
178,2020-05-04,12:45:00,1308.13,1296.01,1314.99,1308.7,766332
267,2020-05-04,12:45:00,2256.38,2256.5,2326,2302.15,3223570
292,2020-05-04,12:45:00,27.6,27.39,28.42,27.78,9211398
632,2020-05-04,12:45:00,73.72,72.13,77.9,76.5,157494
711,2020-05-04,12:45:00,417.78,414.87,428.54,425.16,4544185
971,2020-05-04,12:45:00,22.21,21.35,22.4,22.34,508013
365,2020-05-04,12:45:00,289.17,286.33,292.1,290.37,18119224
413,2020-05-04,12:45:00,18,17.42,18.69,18.605,1019598
579,2020-05-04,12:45:00,701,698,748.8,738.579,11557465
365,2020-05-04,12:44:00,289.17,286.33,292.1,290.49,18073302
413,2020-05-04,12:44:00,18,17.42,18.69,18.59,1015813
579,2020-05-04,12:44:00,701,698,748.8,738.99,11541542
146,2020-05-04,12:44:00,200.2,198.76,205,203.18,9592048
178,2020-05-04,12:44:00,1308.13,1296.01,1314.99,1308.17,765661
267,2020-05-04,12:44:00,2256.38,2256.5,2326,2301.35,3216011
292,2020-05-04,12:44:00,27.6,27.39,28.42,27.8138,9150344
632,2020-05-04,12:44:00,73.72,72.13,77.9,76.53,157018
711,2020-05-04,12:44:00,417.78,414.87,428.54,425.392,4538183
971,2020-05-04,12:44:00,22.21,21.35,22.4,22.29,504270
632,2020-05-04,12:43:00,73.72,72.13,77.9,76.42,156799
711,2020-05-04,12:43:00,417.78,414.87,428.54,425.32,4529585
971,2020-05-04,12:43:00,22.21,21.35,22.4,22.29,504268
365,2020-05-04,12:43:00,289.17,286.33,292.1,290.255,17995845
413,2020-05-04,12:43:00,18,17.42,18.69,18.58,1014432
579,2020-05-04,12:43:00,701,698,748.8,738.46,11517669
146,2020-05-04,12:43:00,200.2,198.76,205,203.035,9562640
178,2020-05-04,12:43:00,1308.13,1296.01,1314.99,1308.17,764838
267,2020-05-04,12:43:00,2256.38,2256.5,2326,2299.45,3200514
292,2020-05-04,12:43:00,27.6,27.39,28.42,27.8044,9124838
146,2020-05-04,12:42:00,200.2,198.76,205,202.924,9532595
178,2020-05-04,12:42:00,1308.13,1296.01,1314.99,1308.02,762825
267,2020-05-04,12:42:00,2256.38,2256.5,2326,2301,3178290
292,2020-05-04,12:42:00,27.6,27.39,28.42,27.81,9110722
632,2020-05-04,12:42:00,73.72,72.13,77.9,76.42,156434
711,2020-05-04,12:42:00,417.78,414.87,428.54,425.233,4517668
971,2020-05-04,12:42:00,22.21,21.35,22.4,22.2326,499412
365,2020-05-04,12:42:00,289.17,286.33,292.1,290.333,17949941
413,2020-05-04,12:42:00,18,17.42,18.69,18.59,1008834
579,2020-05-04,12:42:00,701,698,748.8,738,11506466
365,2020-05-04,12:41:00,289.17,286.33,292.1,290.32,17881696
413,2020-05-04,12:41:00,18,17.42,18.69,18.58,1006974
579,2020-05-04,12:41:00,701,698,748.8,737.72,11484653
146,2020-05-04,12:41:00,200.2,198.76,205,203.03,9490567
178,2020-05-04,12:41:00,1308.13,1296.01,1314.99,1308.32,761212
267,2020-05-04,12:41:00,2256.38,2256.5,2326,2303.75,3167065
292,2020-05-04,12:41:00,27.6,27.39,28.42,27.79,9086199
632,2020-05-04,12:41:00,73.72,72.13,77.9,76.69,155832
711,2020-05-04,12:41:00,417.78,414.87,428.54,425.825,4504784
971,2020-05-04,12:41:00,22.21,21.35,22.4,22.25,499009
632,2020-05-04,12:40:00,73.72,72.13,77.9,76.69,155630
711,2020-05-04,12:40:00,417.78,414.87,428.54,425.74,4500895
971,2020-05-04,12:40:00,22.21,21.35,22.4,22.21,498132
365,2020-05-04,12:40:00,289.17,286.33,292.1,289.94,17776436
413,2020-05-04,12:40:00,18,17.42,18.69,18.59,1003789
579,2020-05-04,12:40:00,701,698,748.8,737.22,11450954
146,2020-05-04,12:40:00,200.2,198.76,205,203,9452122
178,2020-05-04,12:40:00,1308.13,1296.01,1314.99,1308.79,760946
267,2020-05-04,12:40:00,2256.38,2256.5,2326,2303.23,3159772
292,2020-05-04,12:40:00,27.6,27.39,28.42,27.82,9078094
146,2020-05-04,12:39:00,200.2,198.76,205,202.91,9426675
178,2020-05-04,12:39:00,1308.13,1296.01,1314.99,1308.06,759027
267,2020-05-04,12:39:00,2256.38,2256.5,2326,2303.21,3150734
292,2020-05-04,12:39:00,27.6,27.39,28.42,27.795,9064510
632,2020-05-04,12:39:00,73.72,72.13,77.9,76.69,155347
711,2020-05-04,12:39:00,417.78,414.87,428.54,425.829,4491351
971,2020-05-04,12:39:00,22.21,21.35,22.4,22.2,496415
365,2020-05-04,12:39:00,289.17,286.33,292.1,290.238,17660837
413,2020-05-04,12:39:00,18,17.42,18.69,18.57,1001676
579,2020-05-04,12:39:00,701,698,748.8,737.263,11430982
365,2020-05-04,12:38:00,289.17,286.33,292.1,290.26,17551224
413,2020-05-04,12:38:00,18,17.42,18.69,18.57,999735
579,2020-05-04,12:38:00,701,698,748.8,737.52,11411557
146,2020-05-04,12:38:00,200.2,198.76,205,202.98,9411733
178,2020-05-04,12:38:00,1308.13,1296.01,1314.99,1307.57,758443
267,2020-05-04,12:38:00,2256.38,2256.5,2326,2302.36,3143305
292,2020-05-04,12:38:00,27.6,27.39,28.42,27.805,9039954
632,2020-05-04,12:38:00,73.72,72.13,77.9,76.69,155347
711,2020-05-04,12:38:00,417.78,414.87,428.54,425.779,4486032
971,2020-05-04,12:38:00,22.21,21.35,22.4,22.19,495699
632,2020-05-04,12:37:00,73.72,72.13,77.9,76.84,154391
711,2020-05-04,12:37:00,417.78,414.87,428.54,425.816,4475907
971,2020-05-04,12:37:00,22.21,21.35,22.4,22.2,493428
365,2020-05-04,12:37:00,289.17,286.33,292.1,290.55,17455327
413,2020-05-04,12:37:00,18,17.42,18.69,18.57,995740
579,2020-05-04,12:37:00,701,698,748.8,736.727,11384268
146,2020-05-04,12:37:00,200.2,198.76,205,202.95,9385196
178,2020-05-04,12:37:00,1308.13,1296.01,1314.99,1308.52,757313
267,2020-05-04,12:37:00,2256.38,2256.5,2326,2305.33,3122961
292,2020-05-04,12:37:00,27.6,27.39,28.42,27.83,9010966
146,2020-05-04,12:36:00,200.2,198.76,205,203.05,9367889
178,2020-05-04,12:36:00,1308.13,1296.01,1314.99,1307.92,755956
267,2020-05-04,12:36:00,2256.38,2256.5,2326,2305.02,3119291
292,2020-05-04,12:36:00,27.6,27.39,28.42,27.8402,8979491
632,2020-05-04,12:36:00,73.72,72.13,77.9,77.01,136038
711,2020-05-04,12:36:00,417.78,414.87,428.54,425.62,4468551
971,2020-05-04,12:36:00,22.21,21.35,22.4,22.2,493308
365,2020-05-04,12:36:00,289.17,286.33,292.1,290.52,17374980
413,2020-05-04,12:36:00,18,17.42,18.69,18.61,991999
579,2020-05-04,12:36:00,701,698,748.8,739.115,11353590
365,2020-05-04,12:35:00,289.17,286.33,292.1,290.78,17292471
413,2020-05-04,12:35:00,18,17.42,18.69,18.635,986023
579,2020-05-04,12:35:00,701,698,748.8,739.9,11333538
146,2020-05-04,12:35:00,200.2,198.76,205,203.18,9308640
178,2020-05-04,12:35:00,1308.13,1296.01,1314.99,1309.57,751371
267,2020-05-04,12:35:00,2256.38,2256.5,2326,2307.91,3110462
292,2020-05-04,12:35:00,27.6,27.39,28.42,27.865,8959657
632,2020-05-04,12:35:00,73.72,72.13,77.9,77.01,136764
711,2020-05-04,12:35:00,417.78,414.87,428.54,425.91,4460160
971,2020-05-04,12:35:00,22.21,21.35,22.4,22.235,490115
632,2020-05-04,12:34:00,73.72,72.13,77.9,77.01,136038
711,2020-05-04,12:34:00,417.78,414.87,428.54,425.985,4452616
971,2020-05-04,12:34:00,22.21,21.35,22.4,22.235,489613
365,2020-05-04,12:34:00,289.17,286.33,292.1,290.943,17234996
413,2020-05-04,12:34:00,18,17.42,18.69,18.625,981982
579,2020-05-04,12:34:00,701,698,748.8,739.36,11316771
146,2020-05-04,12:34:00,200.2,198.76,205,203.16,9286895
178,2020-05-04,12:34:00,1308.13,1296.01,1314.99,1309.57,751092
267,2020-05-04,12:34:00,2256.38,2256.5,2326,2307.86,3107851
292,2020-05-04,12:34:00,27.6,27.39,28.42,27.825,8946138
146,2020-05-04,12:33:00,200.2,198.76,205,203.2,9259934
178,2020-05-04,12:33:00,1308.13,1296.01,1314.99,1309.78,749512
267,2020-05-04,12:33:00,2256.38,2256.5,2326,2308.12,3096621
292,2020-05-04,12:33:00,27.6,27.39,28.42,27.865,8923391
632,2020-05-04,12:33:00,73.72,72.13,77.9,77.01,135937
711,2020-05-04,12:33:00,417.78,414.87,428.54,426.226,4446499
971,2020-05-04,12:33:00,22.21,21.35,22.4,22.24,489416
365,2020-05-04,12:33:00,289.17,286.33,292.1,290.93,17154097
413,2020-05-04,12:33:00,18,17.42,18.69,18.61,978294
579,2020-05-04,12:33:00,701,698,748.8,740,11279407
365,2020-05-04,12:32:00,289.17,286.33,292.1,291.34,17047416
413,2020-05-04,12:32:00,18,17.42,18.69,18.635,969197
579,2020-05-04,12:32:00,701,698,748.8,740.891,11257505
146,2020-05-04,12:32:00,200.2,198.76,205,203.41,9218195
178,2020-05-04,12:32:00,1308.13,1296.01,1314.99,1311.23,746625
267,2020-05-04,12:32:00,2256.38,2256.5,2326,2308.07,3090437
292,2020-05-04,12:32:00,27.6,27.39,28.42,27.88,8892661
632,2020-05-04,12:32:00,73.72,72.13,77.9,77.01,135572
711,2020-05-04,12:32:00,417.78,414.87,428.54,426.44,4437747
971,2020-05-04,12:32:00,22.21,21.35,22.4,22.27,488713
632,2020-05-04,12:31:00,73.72,72.13,77.9,77.19,134785
711,2020-05-04,12:31:00,417.78,414.87,428.54,426.62,4434112
971,2020-05-04,12:31:00,22.21,21.35,22.4,22.3,487758
365,2020-05-04,12:31:00,289.17,286.33,292.1,291.62,16996246
413,2020-05-04,12:31:00,18,17.42,18.69,18.67,957567
579,2020-05-04,12:31:00,701,698,748.8,741.864,11240443
146,2020-05-04,12:31:00,200.2,198.76,205,203.49,9198846
178,2020-05-04,12:31:00,1308.13,1296.01,1314.99,1311.15,745098
267,2020-05-04,12:31:00,2256.38,2256.5,2326,2310.18,3079513
292,2020-05-04,12:31:00,27.6,27.39,28.42,27.94,8861179
146,2020-05-04,12:30:00,200.2,198.76,205,203.54,9184322
178,2020-05-04,12:30:00,1308.13,1296.01,1314.99,1310.61,736965
267,2020-05-04,12:30:00,2256.38,2256.5,2326,2311,3074024
292,2020-05-04,12:30:00,27.6,27.39,28.42,27.955,8840331
632,2020-05-04,12:30:00,73.72,72.13,77.9,77.19,134685
711,2020-05-04,12:30:00,417.78,414.87,428.54,426.83,4429487
971,2020-05-04,12:30:00,22.21,21.35,22.4,22.29,487229
365,2020-05-04,12:30:00,289.17,286.33,292.1,291.64,16951380
413,2020-05-04,12:30:00,18,17.42,18.66,18.66,944119
579,2020-05-04,12:30:00,701,698,748.8,742.44,11229890
365,2020-05-04,12:29:00,289.17,286.33,292.1,291.74,16889054
413,2020-05-04,12:29:00,18,17.42,18.66,18.6401,942342
579,2020-05-04,12:29:00,701,698,748.8,742.5,11220314
146,2020-05-04,12:29:00,200.2,198.76,205,203.57,9156635
178,2020-05-04,12:29:00,1308.13,1296.01,1314.99,1310.69,736238
267,2020-05-04,12:29:00,2256.38,2256.5,2326,2310.49,3064778
292,2020-05-04,12:29:00,27.6,27.39,28.42,27.97,8828432
632,2020-05-04,12:29:00,73.72,72.13,77.9,77.19,134664
711,2020-05-04,12:29:00,417.78,414.87,428.54,426.75,4424284
971,2020-05-04,12:29:00,22.21,21.35,22.4,22.31,485938
632,2020-05-04,12:28:00,73.72,72.13,77.9,76.33,134053
711,2020-05-04,12:28:00,417.78,414.87,428.54,426.31,4417298
971,2020-05-04,12:28:00,22.21,21.35,22.4,22.31,485518
365,2020-05-04,12:28:00,289.17,286.33,292.1,291.59,16856486
413,2020-05-04,12:28:00,18,17.42,18.65,18.65,938883
579,2020-05-04,12:28:00,701,698,748.8,743.012,11191913
146,2020-05-04,12:28:00,200.2,198.76,205,203.49,9135102
178,2020-05-04,12:28:00,1308.13,1296.01,1314.99,1310.09,734816
267,2020-05-04,12:28:00,2256.38,2256.5,2326,2309.6,3060652
292,2020-05-04,12:28:00,27.6,27.39,28.42,27.98,8813247
146,2020-05-04,12:27:00,200.2,198.76,205,203.43,9119146
178,2020-05-04,12:27:00,1308.13,1296.01,1314.99,1310.09,733616
267,2020-05-04,12:27:00,2256.38,2256.5,2326,2310.61,3047985
292,2020-05-04,12:27:00,27.6,27.39,28.42,27.981,8802274
632,2020-05-04,12:27:00,73.72,72.13,77.9,76.33,133960
711,2020-05-04,12:27:00,417.78,414.87,428.54,426.765,4406562
971,2020-05-04,12:27:00,22.21,21.35,22.4,22.31,485515
365,2020-05-04,12:27:00,289.17,286.33,292.1,291.505,16819551
413,2020-05-04,12:27:00,18,17.42,18.62,18.62,936517
579,2020-05-04,12:27:00,701,698,748.8,744.255,11163572
